VehicleValue,Freq_Act
15576.62791,0
7224.129283,1
5210.22659,0
18358.67045,0
11867.7382,0
8117.140629,0
100,0
9150.556788,0
5992.869392,0
6432.378506,0
6350.903641,0
6494.796681,0
3713.855382,0
5104.673427,0
100,0
81,0
7599.451045,0
5873.515669,0
9672.799343,0
4967.79366,0
2794.51181,0
21481.81429,0
72.9,0
8247.210525,0
6315.098403,0
5798.197792,0
2656.431486,0
23694.8833,0
4042.492798,0
9159.221589,0
26520.75839,0
100,0
7596.863057,0
9258.447827,0
13464.35119,0
43072.79102,0
10623.03386,0
4377.84238,0
4080.040992,0
2809.330453,0
2240.594702,0
6932.460578,0
9389.236188,0
5314.431011,0
6917.18917,0
3938.586501,0
12850.88872,0
14656.0035,0
2710.137908,1
1351.935828,0
90,0
16198.35965,0
34578.09648,0
4841.426161,0
2995.122159,0
4481.136502,0
5641.961082,0
6832.060598,0
100,0
12995.64263,0
9975.965227,0
13618.80999,0
6850.261716,0
11128.00735,0
802.8906394,0
7627.818736,0
1322.022363,0
10431.08764,0
14307.35983,0
9843.388472,0
90,0
4652.953705,0
1452.075103,0
3129.412948,0
7785.015751,0
8485.607747,1
3951.228513,0
4839.39296,0
8650.017501,0
100,0
13073.1648,0
4405.356477,0
100,0
5531.182002,0
14144.82457,0
5763.086422,0
65.61,0
4480.257421,0
18659.6379,0
72.9,0
3036.923427,0
72.9,0
4595.414489,0
100,0
5154.088828,0
5569.798569,0
4869.190104,0
3581.925539,0
9402.66775,0
1261.442665,0
2126.856567,0
8150.068368,0
19006.3158,0
881.5295528,0
6004.286121,0
100,0
9995.3947,0
2653.308651,0
8083.154882,0
6700.561244,0
3758.968644,0
8112.839572,0
3492.93635,0
17517.65181,0
81,0
10312.7416,0
4690.603537,0
5716.110819,0
7301.555615,0
20646.39309,0
12514.51976,0
10015.85132,0
5830.67536,0
3416.97858,0
6707.274846,0
4654.196869,0
5836.148037,0
7225.451313,0
2810.150919,0
3586.212632,0
8031.658577,0
3057.215944,0
18638.39915,0
6068.665512,0
2878.245393,0
7212.803879,0
15468.64029,0
7082.737544,0
7757.207112,0
7331.884434,0
11944.43154,0
10346.73999,0
3638.416028,0
4192.536992,0
100,0
9548.287548,0
16795.95535,0
100,0
90,0
7695.453366,0
47232.07847,0
179.6470443,0
12962.67037,0
4052.255493,0
5066.301736,0
11943.24825,0
72.9,0
45210.53665,0
4959.816044,0
6597.389513,0
27451.52312,0
5917.646357,0
9553.048876,0
6032.408644,0
8409.734769,0
90,0
7161.010443,0
6612.500284,1
7807.262126,0
6019.387101,0
4284.144054,0
5917.646357,0
14192.83462,0
8884.056417,0
4652.160857,0
4734.747483,0
4464.843139,0
3065.967571,0
100,0
34764.07879,0
6022.536962,0
4567.463107,0
5038.546158,0
1063.597691,0
2275.304544,0
34935.31483,0
6699.497867,0
8618.160519,0
14997.20695,0
4643.200261,0
81,0
10688.27073,1
4018.358825,0
32819.58517,0
90,0
12468.99779,0
100,0
6786.07262,0
3572.621424,0
2306.197781,0
4537.657137,0
9855.456602,0
100,0
7576.60518,0
3963.69137,0
6477.699302,0
5004.598288,0
1471.750187,0
9984.213714,0
100,0
11627.48752,0
9575.73391,0
4643.200261,0
5985.281879,0
11627.48752,0
8600.391513,0
8465.168403,0
4145.281782,0
6991.095736,0
2335.960448,0
6701.442812,0
100,0
9942.044835,0
7024.120351,0
5388.801505,0
14075.44822,0
692.7699726,0
8053.056317,0
4093.516824,0
72.9,0
2863.536599,0
4145.281782,0
11951.68111,0
6773.607262,0
9098.871694,0
8296.333731,0
90,0
5899.730309,0
4832.840788,0
100,0
3181.707332,0
100,0
383.6398461,0
2764.999444,0
4584.655893,0
7769.637731,0
1963.639786,0
8336.460449,0
15293.94813,0
13673.47415,0
8225.094867,0
4201.563669,0
6752.532963,0
5304.503594,0
18599.74942,0
10154.43811,0
9864.586232,0
2987.700509,0
5768.407769,0
72.9,0
5891.123662,0
20074.69293,0
72.9,0
8072.200487,0
7336.601895,0
18988.39345,0
6409.341965,1
2901.685773,0
5247.605677,0
1092.269363,0
2987.700509,0
8677.531419,0
5304.503594,0
6230.557582,0
5768.407769,0
39314.9716,0
16090.05047,0
8991.876316,0
7219.513385,0
5557.951429,0
81,0
10658.13935,0
6266.230242,0
3982.53702,0
4048.744439,0
5286.624639,0
3939.87905,0
20370.08777,0
6223.495214,0
81,0
11586.99486,0
2529.95924,0
9461.237024,0
4361.715966,0
13337.83588,0
3930.88546,0
19967.66794,0
8360.617213,0
10191.13631,0
6175.501588,0
100,0
2756.058752,0
4800.048996,0
90,0
12076.27906,0
2375.713054,0
5384.834526,0
100,0
100,0
19967.66794,1
8736.482116,0
5114.196855,0
11943.27052,0
2556.496572,0
81,0
90,0
6248.304068,0
9033.205769,0
6920.507236,0
90,0
6065.796747,0
3591.384381,0
1776.672205,0
4315.778329,0
15133.71825,0
6228.456512,0
1833.189904,0
90,0
3591.384381,0
3959.340782,0
12691.87451,0
3060.688718,0
100,0
5772.329955,0
16888.31123,0
8783.049518,0
5378.037437,1
23070.50913,0
10062.32921,0
21457.98786,0
100,0
90,0
100,1
5993.330951,0
185.7399162,0
4290.446723,0
100,0
12225.2982,0
7084.691301,0
7859.610915,0
2772.292434,0
7869.526898,0
6956.077006,0
65.61,0
2996.702902,0
1866.674343,0
90,0
7542.769511,0
4139.521271,0
100,0
4483.539994,0
38213.47254,0
100,0
72.9,0
3346.415888,0
6867.247488,0
3422.583252,0
8769.671029,0
5920.412014,0
5394.068546,0
2747.439369,0
6853.846801,1
6249.760439,1
9637.280665,0
12719.81097,0
8985.033539,0
1228.735841,0
3681.950471,0
37322.55606,0
9484.630146,0
4673.472323,0
6897.397767,0
22393.85889,0
18142.14099,0
4857.595409,0
100,0
81,0
7981.933926,0
17314.21061,0
12694.15371,0
3655.842629,0
5059.366274,0
100,1
100,0
90,0
72.9,0
8854.518147,0
7373.306197,0
6243.245044,0
4058.204385,0
10062.50227,0
6567.514773,0
6243.245044,0
81,0
72.9,0
5307.798939,0
5250.163951,0
65.61,0
6712.951,0
4786.524404,0
41669.3685,0
3914.321028,0
3051.076618,0
25214.26833,0
7969.066333,0
10456.56713,0
2729.840814,0
8845.285225,0
5703.615375,0
10077.59712,0
100,0
9525.839373,0
3342.391127,0
7572.570651,1
10584.26597,0
9551.161679,0
100,0
81,0
9405.028721,0
65.61,0
3266.306568,1
5761.587723,0
9277.634507,0
4165.897304,0
81,1
72.9,0
4324.906071,0
827.8376875,0
5185.428951,1
3905.8914,0
6460.342628,0
81,0
8169.048099,0
15580.20069,0
3909.058039,0
6378.144188,0
5761.587723,0
4699.533147,0
3999.97867,0
9412.448758,0
4999.803446,0
3743.53245,0
4120.840054,0
100,0
6846.398429,0
6344.82561,0
6318.172588,0
14950.11381,0
9408.620403,0
4497.052192,0
3477.147558,0
4165.897304,0
100,0
2939.10973,0
5378.071488,0
4339.879333,0
9404.65212,0
8654.192512,0
5019.338645,0
90,0
5781.248562,0
5371.640847,0
7931.468311,0
12961.72365,0
3104.825283,0
3463.829601,0
4607.483851,0
2293.896998,0
6563.855542,0
5059.997917,0
10354.88451,0
3711.710524,0
13863.87216,0
4607.483851,0
9367.176029,0
2064.507298,0
13172.24624,0
1920.951696,0
6625.235254,0
64224.2799,0
6698.405024,0
5763.805367,1
8034.471875,0
3374.364793,0
90,0
100,0
10157.63303,0
46613.5067,0
8315.549489,0
4525.699565,0
4033.991432,0
9998.613586,0
100,0
6634.664784,0
6631.655366,0
7672.743438,0
16002.12797,0
100,0
18394.68639,0
100,0
20877.65408,0
16580.71906,0
4510.337902,0
7931.468311,0
5320.763513,0
7405.689606,0
5517.001715,0
8430.186346,0
81,0
3212.253704,0
6163.414914,0
2897.131821,0
9587.696152,0
6424.485634,0
12551.29368,0
7147.466209,0
8420.072722,0
6956.370638,0
10506.8768,0
11504.05474,0
10841.77713,0
4113.169223,0
7946.777197,0
2166.451917,0
3259.749201,0
6953.143866,0
8484.813289,0
21358.24966,0
10273.43476,0
100,0
10337.30125,0
12228.90317,0
81,0
6410.809345,0
13968.12228,0
90,0
81,0
4914.076307,0
6163.414914,0
3082.729807,0
22965.73167,0
2460.643171,0
90,0
10891.30717,0
9006.043677,0
90,0
14400.38932,1
90,0
15338.31827,0
100,0
4332.6776,0
6848.238793,0
6540.245544,0
3297.700679,0
20687.02663,0
8879.85937,0
6768.068133,0
72.9,0
9288.045482,0
5398.937035,0
12782.28304,0
100,0
12852.53211,1
7946.777197,0
11414.92751,0
11466.72282,0
81,0
16000.43257,0
4266.799461,0
8917.888007,0
38260.24582,0
3608.27503,0
9240.69433,0
5075.983936,0
7940.865819,0
12551.29368,0
27614.39409,0
7966.816474,0
65.61,0
12809.67601,0
4948.71687,0
5994.915574,0
973.7568667,0
1898.719776,0
11526.81554,0
14533.43383,0
5498.5743,1
7729.634796,0
2641.961488,0
6788.363334,1
3260.27642,1
8326.951551,0
9261.421343,0
8326.951551,0
5430.445868,0
8166.529185,0
8203.195449,0
6292.949369,0
7948.713256,0
9167.381064,0
6358.818306,0
1343.50511,0
8971.355122,0
7877.616787,0
5966.713228,0
1069.63738,0
13779.07887,0
100,0
1842.942538,0
7527.726382,0
100,0
6953.2202,0
5371.610319,0
4507.202764,0
19488.85339,0
90,0
8817.287326,0
31281.52185,0
4613.17194,0
23285.3515,0
5126.440265,0
1854.46241,0
90,0
7511.53806,0
4393.164495,0
11372.19699,0
6587.730243,0
8346.1534,0
7713.978929,0
9196.018048,0
3538.555688,0
90,0
4986.237745,0
7713.978929,0
100,0
5071.642584,0
4986.237745,0
6311.475493,0
6071.172077,0
1996.155743,1
81,0
3348.937166,0
2119.831349,0
7657.773126,0
90,0
100,0
30815.06247,0
6891.995814,0
15844.17555,0
6973.846783,0
4762.376833,0
11372.55084,0
4489.311896,0
10800.40647,0
14499.66683,0
6678.486058,0
81,0
6871.403906,1
12707.28617,0
3167.540581,0
8371.584069,0
10839.83181,0
9216.295932,0
8740.927953,0
2418.365165,0
12113.20467,0
7673.842193,0
4951.896979,0
1740.193584,0
81,0
2565.707871,0
3760.019765,0
81,0
5868.667959,0
7151.511182,0
6813.2797,0
9301.760077,0
7673.842193,0
12625.54092,0
46913.9037,0
3317.373339,0
14954.57366,0
10402.60911,0
3800.154761,0
9383.86445,0
6686.951467,0
6920.90149,0
8840.077734,0
9888.244466,0
2254.804771,0
6484.052295,0
1663.89248,0
12304.60556,0
4063.987489,0
21716.54447,0
100,0
1956.53498,0
16422.45692,0
72.9,0
90,0
3401.340856,0
81,0
3035.157875,0
3300.11841,0
10367.70836,0
4543.084981,0
14451.67922,0
100,0
100,0
5835.647066,0
6684.629639,0
7002.956265,0
10389.10619,0
100,0
6126.134133,0
5562.843771,0
6106.890576,0
15004.34052,0
100,0
12778.46177,0
7728.119867,0
4341.651132,0
940.3531939,0
5548.464532,0
8584.129442,0
6214.411966,0
4641.721156,0
31743.1782,0
2588.929931,0
9843.132525,0
6642.812502,0
2883.081412,1
13054.74848,0
8671.526232,0
4216.93966,0
6037.691103,0
14388.48519,0
2848.410198,0
90,0
15046.42833,0
7023.936248,0
6834.251883,1
8770.351121,0
21092.09964,0
1453.855324,0
5475.904259,0
100,0
6091.226458,0
1285.099464,0
5532.657462,0
8701.172343,0
34000.32492,0
4433.598956,0
3545.06625,0
13011.29324,0
100,0
8161.016511,0
90,0
6372.72767,0
25509.23316,0
2820.624235,0
5503.806771,1
9444.525335,0
8621.978865,0
9717.991748,0
3190.559625,0
9067.796124,0
10186.97652,1
5162.773326,1
42254.08493,0
5736.414807,0
18387.98121,0
7713.354804,0
2597.776269,0
4499.345295,0
81,0
9408.261278,0
4031.272558,0
6398.483581,0
100,0
6266.075762,0
5109.571153,0
72.9,0
7332.338628,0
8723.000488,0
100,0
6535.432153,0
8555.060218,0
11965.70712,0
81,0
1395.455696,0
7727.8121,0
8525.550324,0
15086.08351,0
5758.635223,0
8068.434757,0
4686.486645,0
7584.88857,0
1024.160227,0
65.61,0
2815.464935,0
5641.749901,1
3288.770106,0
9021.111037,0
22658.83319,0
8805.590348,1
9686.688464,0
9932.637509,0
4965.116501,0
7815.757688,0
8399.287997,0
8606.433489,0
3065.170839,0
16262.90586,0
4898.381347,0
10301.42492,0
6203.254873,0
3313.647325,0
90,0
4047.787516,0
4335.324031,0
3313.647325,0
834.2604277,0
7669.779379,0
90,0
17674.3838,0
5559.649811,0
81,0
72.9,0
81,0
5797.6848,0
4900.803663,0
5121.690967,0
8438.378082,0
10893.20662,0
4031.499502,0
5724.324529,0
3993.114686,0
7676.672186,0
5797.6848,0
3058.156334,0
11977.35611,0
100,0
8688.712725,0
3643.656919,0
6425.955537,0
2534.466078,0
3916.270364,0
100,0
6807.501446,0
4320.286487,0
5101.408099,0
1189.37116,0
5505.126738,0
12561.14515,0
1425.768537,0
3417.647955,0
72.9,1
100,0
5611.133352,0
11526.05693,0
5943.996081,0
5611.133352,0
3896.264783,0
8719.10989,0
8047.356671,0
50935.08436,0
8955.030833,0
4482.788088,0
408.8361418,0
13208.35468,0
4825.639307,0
4980.875654,0
6235.345463,0
72.9,0
100,0
7484.499693,0
9735.10894,0
6837.502785,0
954.8005694,0
6344.590116,0
11569.75326,0
100,0
100,0
15120.94149,0
39246.24399,0
7010.90653,0
10354.33079,0
4439.604811,0
7184.071759,0
3022.211798,0
12494.02275,0
39246.24399,0
3017.20166,0
1012.051559,0
3485.400459,0
9108.142582,0
4085.061125,0
12783.12443,0
10932.15741,0
13501.56793,0
12783.12443,0
5976.937097,0
6831.885954,0
3017.20166,0
5724.995,0
5235.027234,0
100,0
11890.42894,0
5937.315937,0
9093.561547,0
4730.002719,0
8655.440161,0
15023.97917,0
7037.31307,0
6082.721489,0
5759.275878,0
3405.438379,0
10743.30401,0
5759.275878,0
7368.16952,0
7763.594394,0
3784.804287,0
90,0
9133.629833,0
4560.258433,0
5206.078723,0
4286.50643,0
14448.20704,0
8406.241509,0
4748.050993,0
3736.159895,0
9352.772947,0
4983.210455,0
10161.98364,0
2792.685887,0
6594.234769,0
8674.076547,0
7704.154557,0
9547.651411,0
599.5042866,0
16095.05792,0
10675.11388,0
5667.131556,0
11787.22397,0
4550.396473,1
24953.40217,0
100,0
5735.430415,0
5718.133182,0
4519.801342,0
5043.205055,0
5735.311421,0
4407.6869,0
7061.41002,0
100,0
8130.787229,0
6070.191849,0
7305.296671,0
4677.54247,0
3662.169488,0
5098.102409,0
3887.440156,0
6479.636643,0
11321.33382,0
854.7042828,0
90,0
6291.332821,0
16908.2505,0
9490.068708,0
100,0
18160.66861,0
3738.484614,0
2821.871015,0
7339.199767,0
5889.283555,0
6105.899286,0
90,0
3851.338644,0
14219.90167,0
4479.950384,0
5038.92639,0
8134.19405,0
4455.939694,0
8098.165789,0
3383.56672,0
15297.23167,0
3628.759811,0
7184.903264,0
5186.714898,0
6395.10662,0
10109.39699,0
100,0
81,0
5157.180379,0
3499.441511,0
100,0
6266.647614,0
1367.336521,0
1501.908444,0
7114.835251,0
4894.28946,0
8981.722721,0
4902.100598,0
9340.83468,0
4279.26516,0
6933.704285,0
6707.237997,0
72.9,0
90,0
100,0
10721.06735,1
100,0
4956.262961,0
11298.78708,0
90,0
100,0
8888.21153,0
6495.790119,0
8292.017508,0
3240.404754,0
100,0
10401.1045,0
5796.705929,0
90,0
11781.76075,0
6195.391191,0
6417.641794,0
5863.934481,0
6886.575899,0
7322.786115,0
1655.017176,0
1918.602053,0
5679.99623,0
1437.229691,0
3459.674447,0
10264.28308,0
233.9234732,0
81,0
5021.516753,0
7226.074328,0
20569.35767,0
6718.985412,0
90,0
8967.414456,0
12140.8358,0
100,0
4270.300407,0
4835.042404,0
2782.488632,0
8519.142474,0
9255.649866,0
13809.36475,0
3904.729819,0
7880.254009,0
10832.27687,0
7555.638345,0
13180.03894,0
4138.920253,0
7910.846865,0
15511.50301,0
8501.488832,0
100,0
3892.777676,0
9284.821539,0
10504.35536,0
4680.2865,0
100,0
4477.24313,0
7587.021145,0
3520.856525,0
11002.75049,0
100,0
12225.27832,0
15684.6856,0
81,0
21788.45068,1
2214.894539,0
14785.60605,0
3785.999705,0
3045.19217,0
6173.134497,0
11616.79748,0
7023.987141,0
9690.272054,0
10368.95612,0
4509.46073,0
5193.415234,0
6847.047261,0
4917.23324,0
90,0
13989.67775,0
100,0
9635.098959,0
9828.376579,0
30593.31712,0
19805.17075,0
3308.391996,0
4136.024106,0
3195.283156,0
2820.573166,0
8486.302308,0
18293.82228,0
5850.80802,0
6953.258284,0
10812.90696,0
90,0
13840.55127,0
5008.836804,0
7852.998546,0
7758.438493,0
3992.879021,0
7648.725145,0
2854.82329,0
11104.92401,0
9311.931922,0
65.61,0
6587.365355,0
100,0
1046.23881,0
2087.354877,0
9396.256771,0
13338.94389,0
90,0
100,0
3425.197567,0
100,0
6081.774311,0
2686.073237,0
329.0443782,0
100,0
932.8853209,0
2904.910256,0
7931.230005,0
20022.12345,0
1288.002454,0
5119.268955,0
20699.38113,0
3123.854028,0
820.2341559,0
4547.351942,0
9279.306022,0
4505.133341,0
5285.487039,0
19838.33515,0
32270.29847,0
72.9,0
2699.503932,0
72.9,0
32270.29847,0
4034.041166,0
21154.85506,0
3461.731378,0
3223.109641,0
6456.943454,0
6928.553267,0
6045.754709,0
3581.232934,0
5854.91277,0
23353.02464,0
10028.46681,0
7858.927756,0
5113.373778,0
8173.726024,0
10780.21268,0
10136.62023,0
15899.20875,0
11091.62843,0
10122.47533,0
4498.467419,0
4105.046527,0
2460.068443,0
90,0
65.61,0
7279.060509,0
4755.927116,0
81,0
90,1
8845.438859,0
11543.23947,0
3141.703072,0
19178.05838,0
100,0
10294.88521,1
2818.671028,0
8248.207118,0
72.9,0
5516.147472,0
81,0
4440.195815,0
8248.207118,0
6857.558534,0
7241.397809,0
1144.262997,0
18903.63773,0
9191.136902,0
7063.219663,0
9556.695639,0
3963.986817,0
6369.607666,0
9646.095623,0
22749.03062,0
90,0
6155.526593,0
10691.14278,0
9406.80183,0
9933.330328,0
100,0
11208.31949,0
31205.80332,0
4735.779879,0
8440.701532,0
81,0
9048.169021,0
7200.644499,0
27340.37307,0
6043.649985,0
11088.54944,0
3905.470422,0
6694.422936,0
8110.228964,0
13597.16485,0
6052.402185,1
7113.391192,0
100,0
8889.684566,0
8543.1669,0
7015.235245,0
10831.649,0
7892.726711,0
6358.711268,0
3917.678469,0
81,0
9440.571227,0
11557.29609,0
10831.649,0
5532.601945,0
65.61,0
2963.614226,0
4032.507115,0
2492.138151,0
22615.14526,0
81,0
4218.462217,0
11662.2718,0
81,0
5625.042209,0
2735.437295,0
11662.2718,0
4586.418701,0
10029.56521,0
5517.30551,0
7659.471753,0
4367.72458,0
46986.59358,0
3783.831958,0
26157.72482,0
4352.837368,0
1438.368336,0
10256.47067,0
5238.800522,0
17059.61789,0
7753.530149,1
6087.125065,0
14040.94585,0
90,0
7766.555923,0
6810.666958,0
330.1994391,0
5291.865148,0
22712.95962,0
16015.6718,0
81,0
3204.840868,0
1783.900985,0
3707.612667,0
1294.531502,0
5504.335041,1
100,1
81,0
4955.253471,0
100,0
9401.562769,0
66619.07427,0
81,0
8722.332236,0
4751.245389,0
8408.230812,0
26420.09405,0
81,0
5568.047489,0
5403.556447,0
6114.731839,0
9428.919769,0
72.9,0
6498.024163,0
5881.195576,0
7919.623254,1
7813.314848,0
8837.352776,0
90,0
4097.987366,0
90,0
81,0
5326.248854,0
8328.166045,0
4059.106619,0
5478.36492,0
5964.355288,0
8684.137452,0
4157.742039,0
10409.56077,0
14035.83121,1
3297.593513,0
100,0
1796.529787,0
15539.23593,0
100,0
15595.36801,0
8837.352776,0
4003.239626,0
81,0
6905.282808,0
11250.75481,0
2994.438571,0
7085.258686,0
11357.70037,0
8020.713575,0
3264.901378,0
100,0
6956.002553,0
4078.024562,0
16602.59423,0
3602.915664,0
4071.335121,0
5503.067296,0
5729.916515,0
5254.095599,0
100,0
1820.318112,0
11831.37563,0
5587.674916,0
12777.11606,0
8049.332005,0
4030.742442,0
27566.65061,0
7812.808777,0
3045.616314,0
1405.604931,0
23049.79856,0
12239.44635,0
6967.053081,1
72.9,0
81,0
4521.205822,0
90,0
34103.71873,0
9589.301478,0
11282.5912,0
2282.436352,0
6625.376362,0
8387.196821,0
4743.52059,0
6114.916347,0
3691.516494,0
12873.00791,0
5856.19826,0
11045.05005,0
4058.327272,0
90,0
7214.743224,0
3322.364844,0
46781.50718,0
100,1
7435.471993,0
100,0
3528.236704,0
7353.548233,0
13348.82532,0
5556.22066,0
4565.48243,0
47636.71989,0
6397.765802,0
5929.792971,0
72.9,0
5141.86977,0
13098.37516,0
81,0
11299.46159,0
4553.48722,0
100,0
81,0
5510.271195,0
7484.621472,0
90,0
7125.107517,0
9781.348562,0
7794.692629,0
5417.323648,0
12069.17998,0
1868.297558,0
9729.679369,0
2893.235307,0
6016.782914,0
8632.110044,0
7558.671049,0
10249.46167,0
100,0
8395.341872,0
6493.024517,0
7558.671049,0
13081.26159,0
5661.39035,0
5606.835413,0
4624.180293,0
100,0
9769.69781,0
3539.574489,0
4906.333939,0
6316.501965,0
6044.594,0
4677.418797,0
6080.540454,0
10800.14645,0
15181.0327,0
4731.181157,0
90,0
5069.80939,0
90,0
7777.318281,0
49904.45909,0
90,0
100,0
11402.91162,0
100,0
3061.331263,0
6473.31153,1
100,0
5774.591108,0
5041.279435,0
4961.29628,0
19338.89548,0
5550.248449,0
5720.815041,0
18173.16733,0
4536.228063,0
8485.912111,0
8029.226847,0
10472.19268,0
7092.691713,0
8817.458655,1
6241.853367,0
2799.359096,0
13511.2252,0
5354.881468,0
3437.195019,0
5980.171126,0
16239.38095,0
100,0
7935.513483,0
4345.398681,0
1869.870348,0
22626.01685,0
7758.465613,0
5520.469571,0
3648.622511,0
6389.134241,0
6354.630533,0
90,0
7396.848652,0
10133.69233,0
8490.585966,0
375.9637244,0
8584.471001,0
6225.416469,0
7099.038046,0
8642.732436,0
100,0
100,0
100,0
1774.157267,0
3948.244218,0
9906.304757,0
7156.073105,0
5691.975575,0
11718.98802,0
100,0
6267.096227,0
5091.039802,0
5954.214605,0
24897.8532,0
6091.628037,0
10425.55706,0
9636.464414,0
6547.267653,0
90,0
7296.357028,0
100,0
6407.308144,0
7413.160755,0
9732.657189,0
5319.102654,0
16288.59836,0
7388.419826,0
14524.46917,0
5245.680415,0
4411.304144,0
3926.418037,0
4016.963408,0
4375.256654,0
2930.076383,0
10158.10913,0
2495.526742,0
6049.110963,0
6724.898832,0
8536.310059,0
9777.320076,0
7550.380476,0
21748.88309,0
5261.980326,0
5908.268743,0
11286.78793,0
5814.429899,0
8010.471599,0
5116.343005,0
8306.457986,0
10484.60538,0
2500.379037,0
1854.517031,0
3094.034608,0
3367.06288,0
3741.180978,0
100,0
9456.346733,0
10942.69981,0
9456.346733,0
100,0
9456.346733,0
8102.86891,0
7675.819061,0
11734.75145,0
5319.896536,0
478.8241791,0
5532.860416,0
3982.30701,0
7371.711775,0
22650.52489,0
478.8241791,0
6652.615955,0
6122.138319,0
5226.189348,1
1123.670965,0
90,0
1259.099308,0
2163.075779,0
5560.947528,0
221.5415511,0
6890.698151,0
34589.47515,0
245.2243018,0
14682.09619,0
8460.390586,0
2876.1972,0
81,0
7226.291405,0
6096.035408,0
90,0
100,0
9531.410039,0
30250.65493,0
4383.778692,0
7618.572868,0
15038.28985,0
6430.113727,1
4647.812048,0
3362.943363,0
4807.736674,0
5623.903989,0
90,0
81,0
2796.705465,0
6484.001183,0
2777.789441,0
8256.176345,0
90,0
7713.00239,0
12090.56291,0
2339.902919,0
6940.739365,0
6176.574561,0
5363.308262,0
81,0
65.61,0
3709.711202,0
2119.288193,0
10522.19389,0
4238.777822,0
11181.25951,0
22144.52178,0
6128.026793,0
7109.845082,0
7759.687929,0
6994.898502,0
13328.97715,0
5950.091162,1
6965.441834,0
5134.380263,0
3451.161012,0
16537.72881,0
16148.79547,0
100,0
7571.647105,0
5356.951438,0
3866.084094,0
5973.002172,0
7883.686652,0
7494.198338,0
2287.285498,0
5831.605607,0
5600.844922,0
8005.432796,0
10019.04006,0
2634.973056,0
8928.728367,0
6956.761737,0
8857.141321,0
900.725146,0
4470.193839,0
100,0
3836.417903,0
10019.04006,0
90,0
81,0
7102.364235,0
24814.19094,0
5915.785157,0
8853.250891,0
21841.96347,0
72.9,0
3052.241063,0
3292.888816,0
5091.161727,0
8990.220675,0
11245.55664,0
2615.583156,0
6295.073601,1
6592.749896,0
5736.253956,0
17042.24129,1
22263.29253,0
7911.961848,0
5343.309804,0
4791.785977,0
13270.29181,0
11841.56695,0
100,0
1338.491172,0
5665.566241,0
12185.7442,0
6810.963322,0
13157.29661,0
8222.8587,0
10367.82809,0
9125.549069,0
90,0
6243.129789,0
3061.587644,0
7112.951096,0
5090.143182,1
72.9,0
7195.508536,0
2544.810353,0
11479.9563,0
16800.00984,0
12136.38323,0
3045.920581,0
15092.26625,0
7722.109155,0
6012.202144,0
3637.568639,0
23133.38284,0
15141.48931,0
4192.299207,0
7877.727653,0
7813.933379,0
3127.670509,0
6519.919614,0
8247.190869,0
5276.912953,0
1432.281683,0
6090.972046,0
1331.972652,0
11095.24184,0
19448.23559,0
10483.19312,0
18666.6776,0
2705.191585,0
100,0
5667.77731,0
90,0
100,0
5667.430684,0
3577.527811,0
6650.493628,0
8058.398227,0
3070.099077,0
5985.808702,0
4772.504333,0
7042.488077,0
14649.87758,0
2012.329531,0
6829.292153,0
5830.63692,0
4111.864725,0
9372.1802,0
90,0
9594.227136,0
100,0
5702.79939,0
100,0
2029.289022,0
3165.249757,0
7692.083371,0
16278.33361,0
5483.911163,0
9149.722466,0
3016.119202,0
11490.20985,0
5764.287671,0
6714.819618,0
6093.234625,0
7126.106155,0
6714.819618,0
90,0
418.9655456,0
18303.6605,0
5937.540174,0
10541.38473,0
10171.40116,1
32473.47645,0
3497.784088,0
8187.130245,0
21003.27756,0
81,0
17171.32231,0
8668.91886,0
6188.967856,1
4684.345521,0
10639.20773,0
4445.06735,0
3151.890916,0
12536.08668,0
3447.840922,0
5964.557176,0
90,0
7946.694196,0
14499.30224,0
6597.26686,0
100,0
100,0
100,0
2882.764478,0
10880.75758,0
8631.053578,0
14226.24078,1
5870.479956,1
8727.013839,0
5543.493378,0
5761.761594,0
9276.121478,0
7179.437164,0
4752.644396,0
12925.15393,0
10923.35085,0
2506.883109,0
6452.785826,0
10203.9588,0
90,1
5543.493378,0
1766.96767,0
7632.507273,0
8643.775548,0
4752.644396,0
4850.359208,0
90,0
5795.082337,0
9848.336301,0
5280.715995,0
9581.408943,0
8947.538418,0
6917.376747,0
1864.021749,0
9294.704179,0
90,0
5574.056244,0
3301.809013,0
9109.768556,0
5444.167627,0
6228.15059,0
9451.64708,0
6985.742556,0
6904.976766,0
100,0
7681.91882,1
6228.15059,0
1278.884553,0
7681.91882,0
8911.931964,0
8895.252706,0
7031.570268,0
100,0
7133.773696,0
1489.284196,0
5673.364869,0
2967.92378,0
90,0
5863.326625,0
9211.94343,0
11714.87154,0
10778.11164,0
10922.59127,0
7489.466542,0
5985.032603,0
6955.511674,0
72.9,0
9000.484813,0
7588.761395,0
9979.618994,0
100,0
13424.83047,0
18752.28058,0
9668.009435,0
5488.740217,0
90,1
100,0
100,0
11111.70965,0
100,0
4463.192522,0
5850.671449,0
7600.807319,0
2141.532508,0
5843.660938,0
5427.893772,0
21269.77141,1
9225.276943,0
6550.978254,0
8087.627474,0
6894.926577,0
4656.425988,0
21661.12029,0
4911.663407,0
7477.269536,0
6555.643627,0
9199.11174,0
7863.502371,0
5173.806654,0
6123.082703,0
5885.61009,1
100,0
100,0
7879.563419,0
6705.496525,0
90,0
7277.848186,0
5242.582842,0
